country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-06-2026 23:00:00",19.0575752,73.0151367,PM10,31,92,62
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","03-06-2026 23:00:00",18.605770,73.749976,PM2.5,2,77,36
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","03-06-2026 23:00:00",18.63673,73.82487,PM10,58,105,79
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-06-2026 23:00:00",18.59051,73.77946,SO2,1,2,1
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","03-06-2026 23:00:00",27.213494,73.734444,PM10,130,455,255
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","03-06-2026 23:00:00",27.213494,73.734444,NO2,3,35,14
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","03-06-2026 23:00:00",27.213494,73.734444,NH3,2,40,11
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","03-06-2026 23:00:00",25.771061," 73.340227",PM2.5,59,174,107
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","03-06-2026 23:00:00",25.771061," 73.340227",NO2,13,16,14
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","03-06-2026 23:00:00",24.041198,74.780702,NH3,3,4,3
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","03-06-2026 23:00:00",25.036360,73.883502,NH3,5,12,7
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","03-06-2026 23:00:00",25.036360,73.883502,CO,8,29,11
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","03-06-2026 23:00:00",26.031443,76.359327,PM10,34,145,87
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","03-06-2026 23:00:00",26.031443,76.359327,CO,12,34,20
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","03-06-2026 23:00:00",27.608912,75.153302,PM10,78,248,137
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","03-06-2026 23:00:00",27.608912,75.153302,NH3,6,29,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","03-06-2026 23:00:00",24.885261,72.857549,CO,12,20,15
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","03-06-2026 23:00:00",29.931624,73.864511,PM2.5,22,80,40
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","03-06-2026 23:00:00",29.931624,73.864511,CO,21,70,56
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","03-06-2026 23:00:00",26.159933,75.780517,NO2,1,9,3
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","03-06-2026 23:00:00",26.159933,75.780517,NH3,7,24,17
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","03-06-2026 23:00:00",26.159933,75.780517,SO2,1,5,2
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","03-06-2026 23:00:00",26.159933,75.780517,OZONE,1,96,58
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","03-06-2026 23:00:00",24.5886166,73.6321397,PM10,73,162,111
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","03-06-2026 23:00:00",24.5886166,73.6321397,NO2,3,139,29
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","03-06-2026 23:00:00",24.5886166,73.6321397,SO2,1,31,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","03-06-2026 23:00:00",27.338530,88.614099,PM10,16,58,43
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","03-06-2026 23:00:00",27.338530,88.614099,NO2,7,8,8
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","03-06-2026 23:00:00",26.843698,75.766894,OZONE,53,168,120
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","03-06-2026 23:00:00",26.9164092,75.7994901,NO2,61,188,107
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","03-06-2026 23:00:00",26.786682,75.827928,SO2,1,5,2
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","03-06-2026 23:00:00",26.786682,75.827928,CO,13,66,26
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","03-06-2026 23:00:00",26.786682,75.827928,OZONE,19,100,82
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","03-06-2026 23:00:00",26.960669,75.771817,PM10,75,205,130
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","03-06-2026 23:00:00",26.9502929,75.730943,SO2,4,20,10
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","03-06-2026 23:00:00",26.9502929,75.730943,CO,14,109,62
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","03-06-2026 23:00:00",26.912329,70.909168,SO2,1,3,1
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","03-06-2026 23:00:00",26.912329,70.909168,OZONE,41,91,77
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","03-06-2026 23:00:00",25.344694,72.626208,PM2.5,30,95,54
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","03-06-2026 23:00:00",25.344694,72.626208,PM10,109,318,160
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","03-06-2026 23:00:00",25.344694,72.626208,OZONE,52,120,83
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","03-06-2026 23:00:00",24.588397,76.172782,NO2,9,46,19
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","03-06-2026 23:00:00",24.588397,76.172782,SO2,3,10,5
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","03-06-2026 23:00:00",26.268249,73.0193853,PM10,52,500,240
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","03-06-2026 23:00:00",26.268249,73.0193853,NO2,19,27,22
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","03-06-2026 23:00:00",26.268249,73.0193853,NH3,5,13,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","03-06-2026 23:00:00",26.268249,73.0193853,CO,5,77,28
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","03-06-2026 23:00:00",26.295810,73.082283,PM10,101,500,257
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","03-06-2026 23:00:00",26.295810,73.082283,NO2,9,30,17
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","03-06-2026 23:00:00",26.253384,72.976571,PM2.5,NA,NA,NA
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","03-06-2026 23:00:00",26.253384,72.976571,NO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","03-06-2026 23:00:00",26.253384,72.976571,SO2,NA,NA,NA
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","03-06-2026 23:00:00",26.506177,77.025989,SO2,3,8,7
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","03-06-2026 23:00:00",25.164090,75.858137,PM2.5,22,193,49
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","03-06-2026 23:00:00",25.164090,75.858137,NO2,16,99,34
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","03-06-2026 23:00:00",25.164090,75.858137,OZONE,3,94,82
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","03-06-2026 23:00:00",25.196024,75.855668,PM10,40,138,94
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","03-06-2026 23:00:00",25.196024,75.855668,NO2,10,104,27
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","03-06-2026 23:00:00",25.196024,75.855668,OZONE,6,116,100
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","03-06-2026 23:00:00",27.213494,73.734444,PM2.5,40,183,88
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","03-06-2026 23:00:00",13.0664,"80.2112 ",SO2,1,4,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","03-06-2026 23:00:00",13.1278,80.2642,PM10,18,94,50
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","03-06-2026 23:00:00",13.164544,80.26285,NO2,8,11,10
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","03-06-2026 23:00:00",13.164544,80.26285,CO,11,82,12
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","03-06-2026 23:00:00",12.9533,80.2357,CO,21,44,36
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","03-06-2026 23:00:00",13.1036,80.2909,PM10,48,56,52
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","03-06-2026 23:00:00",13.1036,80.2909,OZONE,28,35,30
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","03-06-2026 23:00:00",13.0052189,80.2398125,PM2.5,29,29,29
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","03-06-2026 23:00:00",11.0328,77.0349,PM10,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","03-06-2026 23:00:00",10.942451,76.978996,NO2,23,23,23
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","03-06-2026 23:00:00",9.865935,78.022669,PM10,2,68,23
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","03-06-2026 23:00:00",27.106972,78.000111,PM2.5,12,191,76
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","03-06-2026 23:00:00",27.106972,78.000111,PM10,70,179,113
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","03-06-2026 23:00:00",27.106972,78.000111,NO2,14,15,14
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","03-06-2026 23:00:00",27.19865833,78.00598056,NO2,8,15,10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","03-06-2026 23:00:00",27.19412,77.96237,OZONE,11,39,12
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","03-06-2026 23:00:00",28.964949,77.278761,NH3,3,10,6
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","03-06-2026 23:00:00",28.359581,79.414455,PM10,30,61,45
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","03-06-2026 23:00:00",28.38910936,79.42963708,PM2.5,17,42,29
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","03-06-2026 23:00:00",28.38910936,79.42963708,SO2,50,53,51
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","03-06-2026 23:00:00",28.406963,77.849831,NO2,4,96,28
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","03-06-2026 23:00:00",27.168897,78.376960,SO2,6,88,29
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","03-06-2026 23:00:00","28.694528 ","77.494705 ",SO2,7,33,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.646233,77.358075,NH3,7,7,7
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.646233,77.358075,OZONE,3,42,26
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.757294,77.278792,PM10,120,432,231
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.757294,77.278792,SO2,11,41,22
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.6603346,77.3572563,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.6603346,77.3572563,CO,29,72,39
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","03-06-2026 23:00:00",28.6603346,77.3572563,OZONE,47,204,125
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","03-06-2026 23:00:00",26.730136,83.433859,NH3,1,1,1
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","03-06-2026 23:00:00",17.544899,78.486949,PM10,75,89,82
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","03-06-2026 23:00:00",17.429398,78.569354,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","03-06-2026 23:00:00",17.429398,78.569354,OZONE,19,34,25
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","03-06-2026 23:00:00",17.37206,78.50864,PM2.5,39,103,65
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","03-06-2026 23:00:00",17.37206,78.50864,NO2,12,16,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","03-06-2026 23:00:00",17.417094,78.457437,PM2.5,29,71,43
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 23:00:00",17.349694,78.451437,PM10,22,68,43
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 23:00:00",17.349694,78.451437,NH3,2,3,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 23:00:00",17.349694,78.451437,SO2,2,2,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 23:00:00",17.349694,78.451437,CO,4,38,14
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","03-06-2026 23:00:00",17.349694,78.451437,OZONE,22,26,23
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","03-06-2026 23:00:00",24.892047,74.623527,NO2,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","03-06-2026 23:00:00",24.892047,74.623527,NH3,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","03-06-2026 23:00:00",24.892047,74.623527,CO,24,32,28
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","03-06-2026 23:00:00",28.296139,74.961696,SO2,3,4,3
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","03-06-2026 23:00:00",28.296139,74.961696,CO,10,47,30
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","03-06-2026 23:00:00",26.895552,76.334753,CO,10,110,65
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","03-06-2026 23:00:00",23.837789,73.714926,PM10,24,126,83
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","03-06-2026 23:00:00",23.837789,73.714926,NO2,2,33,7
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","03-06-2026 23:00:00",29.610750,74.283608,NO2,15,48,29
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","03-06-2026 23:00:00",17.460103,78.334361,NO2,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","03-06-2026 23:00:00",17.470431,78.566959,CO,20,30,26
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","03-06-2026 23:00:00",17.585705,78.126199,PM10,70,81,74
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","03-06-2026 23:00:00",28.47272,77.482000,CO,29,42,38
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","03-06-2026 23:00:00",28.557054,77.453663,PM10,115,240,182
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","03-06-2026 23:00:00",28.557054,77.453663,NO2,13,95,48
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","03-06-2026 23:00:00",28.557054,77.453663,SO2,16,25,21
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","03-06-2026 23:00:00",28.557054,77.453663,CO,12,82,38
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","03-06-2026 23:00:00",28.725645,77.749675,NH3,12,18,14
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","03-06-2026 23:00:00",28.725645,77.749675,CO,30,73,41
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","03-06-2026 23:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","03-06-2026 23:00:00",26.509954,80.249612,OZONE,17,21,20
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","03-06-2026 23:00:00",28.61119,77.34206,PM10,144,283,194
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","03-06-2026 23:00:00",28.61119,77.34206,NH3,8,13,10
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","03-06-2026 23:00:00",28.2348927,77.8683002,PM2.5,33,113,57
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","03-06-2026 23:00:00",28.2348927,77.8683002,PM10,35,120,78
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","03-06-2026 23:00:00",28.2348927,77.8683002,NO2,12,13,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","03-06-2026 23:00:00",28.2348927,77.8683002,SO2,10,10,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","03-06-2026 23:00:00",26.868120,81.005119,PM2.5,95,255,137
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","03-06-2026 23:00:00",26.868120,81.005119,PM10,86,137,102
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","03-06-2026 23:00:00",26.868120,81.005119,NO2,10,12,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","03-06-2026 23:00:00",26.906111,80.948222,PM10,84,111,98
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","03-06-2026 23:00:00",26.906111,80.948222,OZONE,35,135,80
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","03-06-2026 23:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","03-06-2026 23:00:00",26.8458805,80.9365541,PM10,35,125,84
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","03-06-2026 23:00:00",26.8458805,80.9365541,NH3,11,22,15
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","03-06-2026 23:00:00",26.83399722,80.8917361,NO2,54,59,57
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","03-06-2026 23:00:00",28.999264,77.7590354,SO2,18,45,30
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","03-06-2026 23:00:00",28.999264,77.7590354,OZONE,33,272,168
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","03-06-2026 23:00:00",28.9535882,77.7622941,CO,38,65,50
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","03-06-2026 23:00:00",28.840739,78.697531,SO2,6,17,11
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","03-06-2026 23:00:00",28.88528,78.73880,PM2.5,41,95,65
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","03-06-2026 23:00:00",28.88528,78.73880,NO2,19,20,20
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","03-06-2026 23:00:00",28.88528,78.73880,SO2,31,37,32
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","03-06-2026 23:00:00",28.856664,78.772638,SO2,42,65,58
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","03-06-2026 23:00:00",28.849399,78.742362,PM2.5,33,113,61
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","03-06-2026 23:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","03-06-2026 23:00:00",29.4723508,77.7194031,CO,15,54,43
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","03-06-2026 23:00:00",28.5447608,77.3231257,NO2,18,89,47
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","03-06-2026 23:00:00",28.5898,77.3101,PM10,100,273,154
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","03-06-2026 23:00:00",28.5898,77.3101,NO2,19,117,51
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","03-06-2026 23:00:00",28.5898,77.3101,SO2,6,24,13
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","03-06-2026 23:00:00",28.569230,77.393848,PM2.5,51,336,123
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","03-06-2026 23:00:00",28.569230,77.393848,OZONE,10,242,142
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","03-06-2026 23:00:00",25.425602,81.917152,NH3,5,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","03-06-2026 23:00:00",25.425602,81.917152,OZONE,25,56,40
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","03-06-2026 23:00:00","25.44919916 ","81.82735986 ",NH3,7,15,10
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","03-06-2026 23:00:00",26.207781,81.245571,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","03-06-2026 23:00:00",25.3505986,82.9083074,NO2,39,42,41
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","03-06-2026 23:00:00",25.301778,82.996789,PM10,57,134,93
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","03-06-2026 23:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","03-06-2026 23:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","03-06-2026 23:00:00",25.301778,82.996789,SO2,23,33,26
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","03-06-2026 23:00:00",25.301778,82.996789,OZONE,4,22,14
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","03-06-2026 23:00:00",25.262326,82.995408,SO2,17,24,21
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","03-06-2026 23:00:00",25.32393,82.99687,CO,10,36,20
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","03-06-2026 23:00:00",27.5714090,77.6557570,CO,12,20,15
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","03-06-2026 23:00:00",27.5714090,77.6557570,OZONE,15,16,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","03-06-2026 23:00:00",30.269444,78.044167,SO2,1,1,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","03-06-2026 23:00:00",29.2124114,78.9611753,NH3,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","03-06-2026 23:00:00",29.2124114,78.9611753,SO2,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","03-06-2026 23:00:00",29.2124114,78.9611753,OZONE,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","03-06-2026 23:00:00",30.075911,78.2859547,NH3,9,32,18
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","03-06-2026 23:00:00",30.075911,78.2859547,SO2,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","03-06-2026 23:00:00",23.685297,86.945968,PM2.5,37,97,73
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","03-06-2026 23:00:00",23.685297,86.945968,SO2,8,24,15
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","03-06-2026 23:00:00",23.6979360,86.9443950,NO2,9,32,18
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","03-06-2026 23:00:00",23.6979360,86.9443950,NH3,5,8,6
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","03-06-2026 23:00:00",23.6181830,87.1057180,PM2.5,18,66,42
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","03-06-2026 23:00:00",23.6181830,87.1057180,PM10,11,80,59
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","03-06-2026 23:00:00",23.6181830,87.1057180,NH3,NA,NA,NA
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","03-06-2026 23:00:00",22.7605581,88.3617589,SO2,9,11,10
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","03-06-2026 23:00:00",23.567923,87.306843,NO2,6,42,17
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","03-06-2026 23:00:00",23.5087640,87.3544400,PM2.5,33,80,55
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","03-06-2026 23:00:00",23.5087640,87.3544400,NH3,2,4,4
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","03-06-2026 23:00:00",23.5087640,87.3544400,SO2,9,13,10
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","03-06-2026 23:00:00",22.06047,88.109737,NO2,6,20,9
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","03-06-2026 23:00:00",22.629801,88.352017,NO2,25,71,50
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","03-06-2026 23:00:00",22.629801,88.352017,OZONE,6,62,19
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","03-06-2026 23:00:00",22.554954,88.292568,OZONE,6,40,19
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","03-06-2026 23:00:00",22.6025571,88.3105664,PM10,27,68,47
